GeneID	uninf_7dpf_hom_vs_sib_pval	uninf_7dpf_hom_vs_sib_adjp	uninf_7dpf_hom_vs_sib_log2fc	Chr	Start	End	Strand	Biotype	Name	Description	uninf_7dpf_wt_rep1_count	uninf_7dpf_wt_rep2_count	uninf_7dpf_wt_rep3_count	uninf_7dpf_wt_rep4_count	uninf_7dpf_wt_rep5_count	uninf_7dpf_wt_rep6_count	uninf_7dpf_het_rep1_count	uninf_7dpf_het_rep2_count	uninf_7dpf_het_rep3_count	uninf_7dpf_het_rep4_count	uninf_7dpf_het_rep5_count	uninf_7dpf_het_rep6_count	uninf_7dpf_hom_rep1_count	uninf_7dpf_hom_rep2_count	uninf_7dpf_hom_rep3_count	uninf_7dpf_hom_rep4_count	uninf_7dpf_hom_rep5_count	uninf_7dpf_hom_rep6_count	uninf_7dpf_hom_rep7_count	uninf_7dpf_hom_rep8_count	uninf_7dpf_hom_rep9_count	uninf_7dpf_hom_rep10_count	uninf_7dpf_hom_rep11_count	uninf_7dpf_hom_rep12_count	uninf_7dpf_wt_rep1_normalised_count	uninf_7dpf_wt_rep2_normalised_count	uninf_7dpf_wt_rep3_normalised_count	uninf_7dpf_wt_rep4_normalised_count	uninf_7dpf_wt_rep5_normalised_count	uninf_7dpf_wt_rep6_normalised_count	uninf_7dpf_het_rep1_normalised_count	uninf_7dpf_het_rep2_normalised_count	uninf_7dpf_het_rep3_normalised_count	uninf_7dpf_het_rep4_normalised_count	uninf_7dpf_het_rep5_normalised_count	uninf_7dpf_het_rep6_normalised_count	uninf_7dpf_hom_rep1_normalised_count	uninf_7dpf_hom_rep2_normalised_count	uninf_7dpf_hom_rep3_normalised_count	uninf_7dpf_hom_rep4_normalised_count	uninf_7dpf_hom_rep5_normalised_count	uninf_7dpf_hom_rep6_normalised_count	uninf_7dpf_hom_rep7_normalised_count	uninf_7dpf_hom_rep8_normalised_count	uninf_7dpf_hom_rep9_normalised_count	uninf_7dpf_hom_rep10_normalised_count	uninf_7dpf_hom_rep11_normalised_count	uninf_7dpf_hom_rep12_normalised_count
ENSDARG00000013771	1.80683005135576e-06	7.04635620027946e-05	-0.919663533849052	16	29514473	29519977	1	protein_coding	ctss2.2	cathepsin S, ortholog 2, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050626-55]	157	318	525	424	437	130	212	190	355	337	412	285	148	126	133	121	144	211	219	230	170	274	173	150	232.955236759167	470.552473966101	516.066076958374	366.285908596412	381.445457700362	134.464976637011	175.298698457	197.748804768837	374.818675140737	300.002528035383	379.644706268103	276.749311814996	148.949115171644	118.278728225824	135.575652532518	121.133605234711	144.407015520436	191.786183908353	210.622007491697	213.63543600648	152.488342039409	276.902282259776	164.481820479113	133.369267463115
ENSDARG00000013843	0.000186814818506067	0.00379624666844257	0.343260156391944	8	4588398	4618653	-1	protein_coding	sept5a	septin 5a [Source:ZFIN;Acc:ZDB-GENE-030131-7868]	102	103	119	150	171	202	190	140	157	190	180	151	209	210	219	190	204	201	200	176	173	168	216	296	151.346714327611	152.411650372668	116.974977443898	129.58227898458	149.261266056663	208.937886774432	157.10732408882	145.709645619143	165.764878865058	169.140891177219	165.86419205888	146.628582751103	210.34030453293	197.131213709707	223.241112064822	190.209793343761	204.576605320618	182.696791306061	192.348865289221	163.477551031046	155.179312781281	169.779501531542	205.364585106869	263.182021127214
ENSDARG00000013856	5.60101814945146e-07	2.62317525084612e-05	-2.52747491384038	2	15612755	15626972	1	protein_coding	amy2a	amylase alpha 2A (pancreatic) [Source:ZFIN;Acc:ZDB-GENE-040426-2393]	1012	2933	2352	2199	2560	43	1231	305	1573	2756	2118	2431	202	196	674	489	264	184	206	616	219	556	319	5	1501.59681274062	4340.03272371879	2311.97602477351	1899.67620991394	2234.55462634537	44.4768768876267	1017.89008396494	317.438870813133	1660.81627041233	2453.4331372864	1951.66865989282	2360.62307727107	203.295413950487	183.989132795727	687.052554939225	489.539941816311	264.7461951208	167.244823882165	198.119331247898	572.171428608661	196.440864156651	561.889302687721	303.293067819867	4.4456422487705
ENSDARG00000013858	0.000135103005226744	0.00289559227270583	0.482463911601552	2	7075220	7105532	1	protein_coding	cdc14aa	cell division cycle 14Aa [Source:ZFIN;Acc:ZDB-GENE-040426-1214]	26	14	23	35	29	31	50	29	33	39	29	33	35	44	43	44	39	40	50	67	45	43	39	52	38.5785742403715	20.7161466525956	22.6086090857954	30.2358650964019	25.3133141265687	32.0647251980564	41.3440326549527	30.1827123068225	34.8422993792797	34.718393452166	26.7225642761529	32.0446571575258	35.2244529122131	41.3036828725101	43.8327297661524	44.048583721713	39.1102333701182	36.3575704091664	48.0872163223052	62.2329313584095	40.3645611280789	43.4554676539065	37.0797167554069	46.2346793872132
ENSDARG00000013926	0.0046566060718451	0.0481919330819595	-0.426933130735723	17	20653773	20666616	-1	protein_coding	slc16a9a	solute carrier family 16 member 9a [Source:ZFIN;Acc:ZDB-GENE-040426-1364]	171	86	115	282	250	237	146	235	179	191	182	275	167	152	94	179	140	227	142	152	189	124	125	147	253.72831519629	127.256329437373	113.043045428977	243.61468449101	218.21822522904	245.139995869012	120.724575352462	244.584048003562	188.993078451245	170.031106393941	167.707127526201	267.038809646049	168.070961038274	142.685449923217	95.8203860004261	179.197647413333	140.395709533758	206.329212072019	136.567694355347	141.185157708631	169.531156737931	125.313441606614	118.84524601092	130.701882113853
ENSDARG00000013938	0.000547343661837232	0.0089824539687372	-0.535623543470781	6	16478099	16493516	-1	protein_coding	psmb3	proteasome subunit beta 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2682]	228	828	604	688	675	450	502	329	726	724	632	602	379	522	366	352	427	466	363	469	464	415	396	537	338.30442026172	1225.21210202494	593.721734253062	594.350719609272	589.189208118408	465.455688358884	415.094087855725	342.417667204987	766.530586344154	644.515816906876	582.367607673401	584.572230570623	381.430504392251	490.011874078415	373.087885916553	352.388669773704	428.206914077961	423.565695266788	349.113190499936	435.630519508867	416.203474742858	419.395792473748	376.501739362593	477.461977517952
ENSDARG00000013946	1.44101760025817e-06	5.84001695125395e-05	-0.395044306972025	2	23379401	23391266	-1	protein_coding	ivns1abpb	influenza virus NS1A binding protein b [Source:ZFIN;Acc:ZDB-GENE-030131-6266]	188	182	379	417	462	383	335	341	304	350	287	325	189	237	237	258	248	299	290	283	308	254	253	271	278.952767584225	269.309906483743	372.550558413759	360.238735577132	403.267280223266	396.154508092116	277.005018788183	354.907065400913	320.971485190941	311.575325852772	264.461239560547	315.591320490785	190.212045725951	222.476655472384	241.589696618096	258.284877277317	248.700971174085	271.772838808519	278.90585466937	262.864471260148	276.272996165518	256.690436839355	240.542777926101	240.953809883361
ENSDARG00000014004	0.00276256843749673	0.0328016299873867	-0.263720992454954	20	19512622	19532600	-1	protein_coding	eif2b4	eukaryotic translation initiation factor 2B, subunit 4 delta [Source:ZFIN;Acc:ZDB-GENE-030131-955]	377	774	633	854	741	722	809	564	799	806	763	759	623	639	586	587	620	691	518	689	690	586	642	709	559.389326485387	1145.30696493636	622.228241361239	737.755108352207	646.798819578875	746.797793322475	668.946448357135	587.001715208548	843.605975880137	717.513464678097	703.079880782919	737.027114623094	626.995261837394	599.84212171668	597.34836378989	587.648151014671	621.752427935212	628.077028818349	498.183561099082	639.977458297674	618.923270630543	592.207070818353	610.389183512083	630.392070875658
ENSDARG00000014017	5.77050274994568e-05	0.00142003068653226	-0.580041129638414	21	30772043	30787414	-1	protein_coding	rrm1	ribonucleotide reductase M1 polypeptide [Source:ZFIN;Acc:ZDB-GENE-990415-247]	43	80	142	108	127	81	66	90	94	92	132	53	47	67	62	60	66	71	67	68	63	74	52	80	63.8030266283068	118.377980871975	139.583586529693	93.2992408688974	110.854858416352	83.782023904599	54.5741231045376	93.6704864694492	99.2477618682514	81.8997999384428	121.633740843179	51.4656614954203	47.3014081964005	62.8942443740494	63.2006801279406	60.0662505296087	66.1865487802	64.5346874762703	64.436869871889	63.1617810801768	56.5103855793105	74.78382805556	49.4396223405425	71.1302759803281
ENSDARG00000014047	0.00476427602008433	0.0489626989670633	-0.43326266877275	10	22144768	22150419	-1	protein_coding	cldn7b	claudin 7b [Source:ZFIN;Acc:ZDB-GENE-001103-5]	234	354	685	591	610	267	308	248	421	637	648	357	277	316	282	266	304	395	390	365	349	463	342	378	347.207168163344	523.82256535849	673.343357555211	510.554179199244	532.452469558858	276.170375092938	254.679241154509	258.114229382482	444.503273899296	567.067093052044	597.111091411968	346.664927431416	278.776384476658	296.635540629845	287.461158001278	266.293710681265	304.859254987588	359.031007790518	375.080287313981	339.030148445067	313.049596304434	467.90422148276	325.160593085876	336.09055400705
ENSDARG00000014159	0.000966250049004405	0.0144224322790681	-0.203755390905651	19	32895379	32914305	-1	protein_coding	mtdha	metadherin a [Source:ZFIN;Acc:ZDB-GENE-030616-615]	276	426	594	634	564	410	625	457	491	634	634	534	461	484	422	442	441	490	481	513	526	465	508	451	409.526403474713	630.362748143267	583.89190421576	547.701099174824	492.300316116715	424.081849393649	516.800408186909	475.637914628203	518.411181673526	564.396447401878	584.210543140722	518.540815821782	463.956365500865	454.340511597611	430.172371193402	442.488045568117	442.246485031337	445.380237512288	462.599021020576	476.499907266628	471.816870074878	469.925406024802	482.987079788377	400.996930839099
ENSDARG00000014165	5.21880356206393e-06	0.000175189716361867	-0.654887672782721	18	34542525	34549758	-1	protein_coding	ssr3	signal sequence receptor, gamma [Source:ZFIN;Acc:ZDB-GENE-030131-9134]	223	540	367	424	391	217	356	381	341	397	427	332	188	270	191	267	215	247	277	328	251	282	234	260	330.885463677033	799.051370885832	360.754762368996	366.285908596412	341.293304258219	224.453076386395	294.369512503263	396.538392720668	360.037093585891	353.415441038715	393.46672227301	322.388672009048	189.205632785602	253.454417626766	194.698869426398	267.294814856759	215.607696783985	224.507997276602	266.403178425571	304.662708739676	225.144552069951	284.987020427945	222.478300532441	231.173396936066
ENSDARG00000014179	5.13429039638197e-05	0.00128747465979674	0.541480587686293	23	27553786	27571667	-1	protein_coding	pfkma	phosphofructokinase, muscle a [Source:ZFIN;Acc:ZDB-GENE-040912-135]	182	91	140	219	240	93	279	178	147	195	153	171	256	193	237	268	235	382	231	271	324	234	319	228	270.050019682601	134.654953241872	137.617620522233	189.190127317486	209.489496219879	96.1941755941693	230.699702214636	185.259406572911	155.206606325882	173.59196726083	140.984563250048	166.049587088998	257.64171272933	181.172972599874	241.589696618096	268.295919032252	235.664226717379	347.214797407539	222.16293940905	251.71827459894	290.624840122168	236.478591418933	303.293067819867	202.721286543935
ENSDARG00000014233	0.00249877144012957	0.0304023253918918	0.211026872358074	14	49040190	49063157	-1	protein_coding	sept8b	septin 8b [Source:ZFIN;Acc:ZDB-GENE-070424-3]	97	110	115	155	134	123	196	136	135	138	146	142	167	170	172	158	141	185	156	155	154	151	176	188	143.927757742925	162.769723698966	113.043045428977	133.901688284066	116.964968722766	127.224554818095	162.068608007415	141.546512887168	142.536679278872	122.849699907664	134.534289114425	137.889130799051	168.070961038274	159.582411098334	175.330919064609	158.17445972797	141.398536030427	168.153763142394	150.032114925592	143.971706873932	138.136498082759	152.599432924183	167.334106383375	167.156148553771
ENSDARG00000014427	8.77123319563693e-09	6.74685409858257e-07	-2.81040564882702	9	32824639	32837860	-1	protein_coding	mxe	myxovirus (influenza virus) resistance E [Source:ZFIN;Acc:ZDB-GENE-030131-9609]	3	8	45	20	15	3	22	2	12	40	53	7	3	3	2	1	1	2	5	1	4	2	1	8	4.4513739508121	11.8377980871975	44.2342351678606	17.277637197944	13.0930935137424	3.10303792239256	18.1913743681792	2.08156636598776	12.6699270470108	35.6086086688882	48.8377898840035	6.79735151826306	3.01923882104684	2.81616019585296	2.03873161703034	1.00110417549348	1.0028264966697	1.81787852045832	4.80872163223052	0.928849721767306	3.58796098916257	2.02118454204216	0.950761968087356	7.11302759803281
ENSDARG00000014517	0.00368174815784795	0.0405283216884088	-0.252322783203993	16	11965371	11986321	-1	protein_coding	usp5	ubiquitin specific peptidase 5 (isopeptidase T) [Source:ZFIN;Acc:ZDB-GENE-040426-2584]	281	391	640	743	697	503	602	382	703	695	613	661	449	601	494	415	508	535	453	506	568	510	492	488	416.9453600594	578.572381511778	629.109122387351	641.864221903618	608.392411938564	520.276024987819	497.782153165631	397.579175903662	742.24655950405	618.699575621932	564.859720733852	641.864193367412	451.879410216677	564.170759235876	503.566709406495	415.458232829793	509.435860308206	486.2825042226	435.670179880085	469.997959214257	509.490460461085	515.402058220751	467.774888298979	433.894683480001
ENSDARG00000014591	3.75992673117077e-05	0.00097731185335687	-0.376336773039766	19	37501652	37508571	-1	protein_coding	ilf2	interleukin enhancer binding factor 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2345]	147	277	267	319	302	351	289	302	243	277	275	269	184	235	195	213	237	249	250	237	216	201	204	283	218.117323589793	409.883758769214	262.456461995973	275.578313307206	263.60761607668	363.055436919929	238.968508745627	314.316521264152	256.566022701969	246.589615032051	253.403626756622	261.21250834468	185.179981024206	220.599215341815	198.776332660458	213.235189380111	237.669879710718	226.325875797061	240.436081611526	220.137384058852	193.749893414779	203.129046475237	193.955441489821	251.623351280411
ENSDARG00000014657	1.82452615387676e-09	1.70081107191872e-07	-2.15801410454844	7	19600262	19604900	1	protein_coding	casp23	caspase 23, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-071004-27]	7	30	78	56	69	9	20	14	27	25	44	24	6	11	7	5	9	6	10	15	11	0	10	3	10.3865392185616	44.3917428269907	76.6726742909584	48.3773841542431	60.2282301632151	9.30911376717767	16.5376130619811	14.5709645619143	28.5073358557743	22.2553804180551	40.5445802810595	23.3052052054733	6.03847764209368	10.3259207181275	7.1355606596062	5.00552087746739	9.02543847002728	5.45363556137495	9.61744326446105	13.9327458265096	9.86689272019707	0	9.50761968087356	2.6673853492623
ENSDARG00000014803	0.00355260032636301	0.0393658885478916	-0.851042045432714	1	44421920	44434707	-1	protein_coding	cryba1l2	crystallin, beta A1, like 2 [Source:ZFIN;Acc:ZDB-GENE-041010-40]	280	338	372	628	615	23	822	275	381	609	560	644	372	260	355	223	290	238	215	377	205	209	299	76	415.461568742463	500.146969184095	365.669677387648	542.517808015441	536.816834063439	23.7899574050096	679.695896847423	286.215375323317	402.270183742593	542.141066983823	516.021930849849	625.356339680201	374.385613809808	244.067216973923	361.874862022886	223.246231135046	290.819684034212	216.32754393454	206.775030185913	350.176345106274	183.883000694582	211.213784643406	284.277828458119	67.5737621813117
ENSDARG00000014804	0.00222226302930427	0.0278896085460489	0.442496350222057	4	19768679	19884440	-1	protein_coding	cacna2d1a	calcium channel, voltage-dependent, alpha 2/delta subunit 1a [Source:ZFIN;Acc:ZDB-GENE-041210-215]	74	30	76	69	95	42	150	73	68	97	131	80	131	124	97	120	119	109	102	109	131	120	126	91	109.800557453365	44.3917428269907	74.7067082834979	59.6078483329067	82.9229255870353	43.4425309134958	124.032097964858	75.9771723585532	71.7962532663946	86.3508760220539	120.712273109518	77.6840173515778	131.840095185712	116.401288095256	98.8784834259716	120.132501059217	119.336353103694	99.0743793649783	98.0979212975027	101.244619672636	117.505722395074	121.27107252253	119.796007979007	80.9106889276232
ENSDARG00000014840	0.00474880855789569	0.0488437749785859	0.248772624265386	13	3252950	3258772	1	protein_coding	prph2b	peripherin 2b (retinal degeneration, slow) [Source:ZFIN;Acc:ZDB-GENE-000616-9]	648	742	575	955	772	852	1042	864	820	805	850	913	1075	1228	1028	971	905	1346	957	972	967	907	1060	999	961.496773375414	1097.95577258757	565.215227144885	825.007176201824	673.857879507276	881.262769959486	861.609640529215	899.236670106712	865.778348212406	716.623249461375	783.247573611377	886.568848024882	1081.89391087512	1152.74824016914	1047.9080511536	972.072154404167	907.557979486076	1223.43224426845	920.389320408922	902.841929557822	867.389569130051	916.60718981612	1007.8076861726	888.239321304347
ENSDARG00000014927	0.00365575033157146	0.0403129266994222	0.413832596011674	20	38724575	38727396	1	protein_coding	uts1	urotensin 1 [Source:ZFIN;Acc:ZDB-GENE-041014-348]	31	33	20	30	38	29	35	33	25	23	30	30	38	40	43	43	36	48	29	44	38	42	38	66	45.9975308250584	48.8309171096897	19.6596600746047	25.9164557969159	33.1691702348141	29.9960332497947	28.9408228584669	34.345845038798	26.3956813479392	20.4749499846107	27.6440320098133	29.1315065068417	38.24369173326	37.5488026113728	43.8327297661524	43.0474795462195	36.1017538801091	43.6290844909996	27.890585466937	40.8693877577615	34.0856293970444	42.4448753828854	36.1289547873195	58.6824776837707
ENSDARG00000014943	2.91189141263342e-15	1.05824042120573e-12	-1.30038368241098	18	20435821	20458840	-1	protein_coding	kif23	kinesin family member 23 [Source:ZFIN;Acc:ZDB-GENE-991019-4]	24	12	37	36	44	27	28	41	27	39	43	32	11	11	11	15	15	16	19	12	18	11	16	10	35.6109916064968	17.7566971307963	36.3703711380187	31.0997469562991	38.4064076403111	27.927341301533	23.1526582867735	42.6721105027491	28.5073358557743	34.718393452166	39.6231125473991	31.0736069406311	11.0705423438384	10.3259207181275	11.2130238936669	15.0165626324022	15.0423974500455	14.5430281636665	18.273142202476	11.1461966612077	16.1458244512316	11.1165149812319	15.2121914893977	8.89128449754101
ENSDARG00000014975	4.33599428676682e-14	1.24976313488465e-11	2.76993407969895	16	25975426	25978063	-1	protein_coding	irge1	immunity-related GTPase family, e1 [Source:ZFIN;Acc:ZDB-GENE-051209-1]	15	9	20	6	7	0	6	21	4	2	1	15	74	44	38	39	40	105	82	56	60	109	69	86	22.2568697540605	13.3175228480972	19.6596600746047	5.18329115938319	6.11011030641312	0	4.96128391859433	21.8564468428715	4.22330901567027	1.78043043344441	0.921467733660444	14.5657532534208	74.4745575858221	41.3036828725101	38.7359007235765	39.0430628442456	40.1130598667879	95.4386223240617	78.8630347685806	52.0155844189692	53.8194148374386	110.154557541298	65.6025757980276	76.4650466788527
ENSDARG00000015006	0.000316383391390913	0.00576571942043499	-0.222808334028156	25	20229573	20258634	-1	protein_coding	dnm1l	dynamin 1-like [Source:ZFIN;Acc:ZDB-GENE-040426-1556]	158	221	310	328	304	218	318	290	260	290	299	249	223	264	260	226	199	259	239	245	265	245	231	254	234.439028076104	327.019172158831	304.724731156373	283.353250046281	265.353361878513	225.487422360526	262.948047685499	301.827123068225	274.515086018568	258.162412849439	275.518852364473	241.791504006786	224.430085697815	247.82209723506	265.035110213945	226.249543661526	199.56247283727	235.415268399352	229.856894020619	227.56818183299	237.70241553202	247.595106400165	219.626014628179	225.838626237542
ENSDARG00000015065	0.000719322434154375	0.0112314628635461	-0.838549575048556	15	32351886	32383529	-1	protein_coding	c4	complement component 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5697]	25	73	163	75	148	56	66	61	96	88	161	103	72	29	55	84	58	94	35	73	27	39	47	28	37.0947829234342	108.019907545677	160.226229608028	64.7911394922899	129.185189335592	57.9233745513277	54.5741231045376	63.4877741626267	101.359416376087	78.338939071554	148.356305119331	100.018172340156	72.4617317051242	27.2228818932453	56.0651194683344	84.0927507414522	58.1639368068425	85.440290461541	33.6610514256137	67.8060296890134	24.2187366768473	39.4130985698221	44.6858125001057	24.8955965931148
ENSDARG00000015068	8.18368958780819e-07	3.6256925813406e-05	-4.30117030777619	23	44049509	44060455	1	protein_coding	txk	TXK tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-130530-553]	2	0	8	2	7	1	0	1	3	8	10	1	0	0	0	0	0	0	0	0	0	0	0	0	2.96758263387473	0	7.86386402984188	1.7277637197944	6.11011030641312	1.03434597413085	0	1.04078318299388	3.1674817617527	7.12172173377764	9.21467733660444	0.971050216894723	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015070	7.35090478953213e-07	3.32727957585393e-05	0.849158504203089	8	17174796	17184482	-1	protein_coding	pola2	polymerase (DNA directed), alpha 2 [Source:ZFIN;Acc:ZDB-GENE-030131-778]	8	11	24	28	16	18	43	33	25	18	43	29	55	46	35	35	54	50	45	39	33	47	48	63	11.8703305354989	16.2769723698966	23.5915920895257	24.1886920771216	13.9659664146586	18.6182275343553	35.5558680832593	34.345845038798	26.3956813479392	16.0238739009997	39.6231125473991	28.160456289947	55.3527117191921	43.1811230030787	35.677803298031	35.0386461422717	54.1526308201637	45.446963011458	43.2784946900747	36.2251391489249	29.6006781605912	47.4978367379908	45.6365744681931	56.0150923345084
ENSDARG00000015088	1.02899982548082e-05	0.000320935318703445	-0.648806556019246	9	32641026	32648725	-1	protein_coding	dnajb11	DnaJ heat shock protein family (Hsp40) member B11 [Source:ZFIN;Acc:ZDB-GENE-031113-9]	37	39	124	83	119	109	84	91	56	96	126	75	55	48	40	40	65	75	53	63	64	48	52	83	54.9002787266826	57.7092656750878	121.889892462549	71.7021943714675	103.871875209023	112.743711180263	69.4579748603206	94.7112696524431	59.1263262193838	85.4606608053316	116.104934441216	72.8287662671042	55.3527117191921	45.0585631336474	40.7746323406068	40.0441670197391	65.1837222835303	68.1704445171869	50.9724493016436	58.5175324713403	57.4073758266011	48.5084290090119	49.4396223405425	73.7976613295904
ENSDARG00000015111	0.00433816710750458	0.0456499699487137	-0.351656610265917	3	5619058	5644028	-1	protein_coding	ddx39ab	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39Ab [Source:ZFIN;Acc:ZDB-GENE-040426-2902]	195	569	375	462	473	408	400	385	376	529	409	357	273	359	358	328	350	360	313	338	351	373	342	384	289.339306802786	841.963388951923	368.618626398838	399.113419272506	412.868882133344	422.013157445388	330.752261239622	400.701525452644	396.991047473006	470.923849646046	376.880303067122	346.664927431416	274.750732715263	337.000503437071	364.932959448431	328.362169561861	350.989273834394	327.218133682497	301.025974177631	313.95120595735	314.843576799016	376.950917090863	325.160593085876	341.425324705575
ENSDARG00000015149	3.90591322862768e-18	2.44861700302669e-15	-2.35703940194027	8	25629722	25643932	1	protein_coding	wasa	WASP actin nucleation promoting factor a [Source:ZFIN;Acc:ZDB-GENE-081104-419]	25	55	46	46	37	13	28	11	37	38	44	35	8	6	7	6	11	7	6	10	10	6	6	4	37.0947829234342	81.3848618494829	45.2172181715908	39.7385655552711	32.2962973338979	13.4464976637011	23.1526582867735	11.4486150129327	39.06560839495	33.8281782354438	40.5445802810595	33.9867575913153	8.05130352279158	5.63232039170592	7.1355606596062	6.00662505296087	11.0310914633667	6.36257482160411	5.77046595867663	9.28849721767306	8.96990247290643	6.06355362612648	5.70457180852414	3.5565137990164
ENSDARG00000015156	0.000375619206513616	0.00657294293268348	0.47291696307151	11	27274355	27383732	1	protein_coding	fbln2	fibulin 2 [Source:ZFIN;Acc:ZDB-GENE-060711-1]	36	28	63	51	53	26	58	67	44	58	48	46	81	57	64	72	54	92	93	69	65	69	73	48	53.4164874097452	41.4322933051913	61.9279292350048	44.0579748547571	46.2622637485565	26.8929953274022	47.9590778797451	69.73247326059	46.456399172373	51.6324825698879	44.2304512157013	44.6683099771572	81.5194481682647	53.5070437212062	65.239411744971	72.0795006355304	54.1526308201637	83.6224119410826	89.4422223594877	64.0906308019441	58.3043660738918	69.7308667004546	69.405623670377	42.6781655881968
ENSDARG00000015239	0.0029243090794247	0.0341228359588897	-0.27504488277825	14	16287968	16301402	1	protein_coding	prpf19	pre-mRNA processing factor 19 [Source:ZFIN;Acc:ZDB-GENE-030131-263]	90	162	168	223	184	207	184	203	167	184	193	173	139	196	135	134	159	170	127	176	170	169	121	162	133.541218524363	239.71541126575	165.14114462668	192.645654757075	160.608613768574	214.109616645086	152.146040170226	211.278986147758	176.323151404234	163.799599876886	177.843272596466	167.991687522787	139.891398708504	183.989132795727	137.614384149548	134.147959516126	159.449412970482	154.519674238957	122.141529458655	163.477551031046	152.488342039409	170.790093802563	115.04219813857	144.038808860164
ENSDARG00000015254	1.58586636971361e-08	1.13296823609511e-06	-0.328407519493232	8	20863025	20876562	1	protein_coding	fzr1a	fizzy/cell division cycle 20 related 1a [Source:ZFIN;Acc:ZDB-GENE-040426-712]	313	330	392	548	499	406	509	345	374	525	467	427	326	359	312	335	317	419	364	359	422	377	367	326	464.426682201396	488.309171096897	385.329337462252	473.407259223665	435.563577557164	419.944465497126	420.882252427419	359.070198132889	394.87939296517	467.362988779157	430.325431619427	414.638442614047	328.090618553757	337.000503437071	318.042132256733	335.369898790315	317.895999444294	380.845550036018	350.074934826382	333.457050114463	378.529884356651	380.993286174947	348.92964228806	289.855874619837
ENSDARG00000015278	2.24472588490916e-14	6.94922793703483e-12	-1.37372675624746	4	18281954	18315912	-1	protein_coding	plxnc1	plexin C1 [Source:ZFIN;Acc:ZDB-GENE-030131-1620]	75	79	239	195	241	64	116	68	150	166	162	117	57	53	58	52	67	52	63	54	46	37	70	53	111.284348770303	116.898256111075	234.932937891526	168.456962679954	210.362369120795	66.1981423443745	95.9181557594903	70.7732564435838	158.374088087635	147.775725975886	149.277772852992	113.612875376683	57.36553759989	49.752163460069	59.1232168938799	52.0574171256609	67.1893752768697	47.2648415319163	60.5898925661046	50.1578849754345	41.2615513753696	37.39191402778	66.5533377661149	47.1238078369673
ENSDARG00000015315	0.00142726744527814	0.0196325608654935	-0.365087463680477	12	10163585	10175487	1	protein_coding	psmc5	proteasome 26S subunit, ATPase 5 [Source:ZFIN;Acc:ZDB-GENE-030131-6547]	358	867	822	985	903	690	713	546	960	914	836	858	567	826	579	568	718	716	588	671	736	580	568	642	531.197291463577	1282.92136770003	808.012029066254	850.92363199874	788.204229527293	713.698722150288	589.565905659626	568.267617914659	1013.59416376087	813.656708084095	770.347025340131	833.161086095672	570.636137177853	775.382773924848	590.212803130284	568.627171680295	720.029424608843	650.800510324078	565.50566395031	623.258163305862	660.184822005913	586.143517192227	540.032797873618	570.820464742133
ENSDARG00000015343	0.0019108950498814	0.0247252860014582	-0.484670774583888	23	29381441	29394505	-1	protein_coding	pgd	phosphogluconate dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-040426-2807]	132	231	450	344	290	181	161	263	282	284	361	229	140	213	171	179	190	160	253	255	226	269	191	159	195.860453835732	341.816419767828	442.342351678606	297.175359804636	253.133141265687	187.216621317684	133.127785148948	273.72597712739	297.743285604754	252.821121549106	332.64985185142	222.370499668891	140.897811648853	199.94737390556	174.311553256094	179.197647413333	190.537034367243	145.430281636665	243.321314590865	236.856679050663	202.719795887685	271.849320904671	181.595535904685	141.371423510902
ENSDARG00000015356	8.27149155233235e-07	3.65168877053321e-05	-0.414631977268225	8	20037368	20072776	1	protein_coding	fcho1	FCH domain only 1 [Source:ZFIN;Acc:ZDB-GENE-120613-1]	53	74	96	118	106	79	109	74	102	107	88	103	70	67	56	72	64	75	75	89	74	66	78	84	78.6409397976804	109.499632306577	94.3663683581026	101.938059467869	92.524527497113	81.7133319563373	90.1299911877969	77.0179555415471	107.694379899592	95.2530281892759	81.0891605621191	100.018172340156	70.4489058244263	62.8942443740494	57.0844852768496	72.0795006355304	64.1808957868606	68.1704445171869	72.1308244834579	82.6676252372903	66.3772782995076	66.6990898873913	74.1594335108138	74.6867897793445
ENSDARG00000015427	0.000274468323880467	0.00516321657136278	-0.274504437525045	19	29808471	29821601	1	protein_coding	hdac1	histone deacetylase 1 [Source:ZFIN;Acc:ZDB-GENE-020419-32]	278	358	419	434	482	521	466	480	359	437	471	402	325	388	303	328	339	412	350	394	405	379	336	506	412.493986108588	529.741464402088	411.869878562969	374.924727195384	420.724738241589	538.894252522174	385.326384344159	499.575927837062	379.041984156407	389.024049707603	434.011302554069	390.362187191679	327.084205613408	364.223385330316	308.867839980097	328.362169561861	339.958182371027	374.482975214414	336.610514256137	365.966790376319	363.28105015271	383.01447071699	319.456021277352	449.898995575575
